"day","daily.wattemp","daily.ws","daily.wd","daily.airtemp","daily.pres","daily.vis","gauge.mm","week.wattemp","week.ws","week.wd","week.airtemp","week.pres","week.vis","week.rain","date","cumlt.rain"
"2023-06-01",12.3993055555556,1.10040413408072,94.7511312217195,17.7789237668161,1018.62376681614,14967.6210313901,0,NA,NA,NA,NA,NA,NA,NA,2023-06-01,0
"2023-06-02",13.3780092592593,1.45153727620818,68.4701492537313,21.8955390334573,1013.85494423792,16093.44,0,NA,NA,NA,NA,NA,NA,NA,2023-06-02,0
"2023-06-03",13.65,2.09907202006689,51.1895910780669,11.4254180602007,1018.37628762542,13582.5405351171,17.8,NA,NA,NA,NA,NA,NA,NA,2023-06-03,17.8
"2023-06-04",12.8914351851852,1.73939282931596,41.1494252873563,7.36319218241042,1018.97123778502,12245.6925732899,8.9,12.848544973545,1.51764593227057,111.586866838527,13.6905972209274,1012.02805208615,14379.6976402555,6.71428571428571,2023-06-04,26.7
"2023-06-05",12.5053240740741,1.26243096222222,101.460674157303,10.2726984126984,1013.09695238095,12025.3761904762,16.8,12.8768187830688,1.50689505368761,109.321999353071,12.9710626568368,1009.87772695657,14523.8084643426,6.92857142857143,2023-06-05,43.5
"2023-06-06",12.5342592592593,1.193511704,170.268199233716,13.5472727272727,1003.28469090909,15841.7970909091,3,12.7771494708995,1.4260013231137,108.764598791644,11.7178887313101,1008.96094289835,14472.4248146707,6.93,2023-06-06,46.5
"2023-06-07",12.5814814814815,1.7771726,253.818897637795,13.5511363636364,997.988484848485,15901.4160606061,0.5,12.6795634920635,1.22240854267557,110.536172070041,11.8261623417576,1007.35956847567,14282.0319048921,4.38857142857143,2023-06-07,47
"2023-06-08",12.5972222222222,1.025147984,78.8970588235294,12.7421818181818,1003.57149090909,15976.3968,1.5,12.6925595238095,1.12038683220591,118.845408375045,12.8907924352532,1006.06841900486,14199.0601543005,3.18857142857143,2023-06-08,48.5
"2023-06-09",12.6803240740741,0.885281162190813,64.568345323741,13.1233215547703,1007.43745583039,15733.7544522968,0.01,12.811044973545,1.13212117688845,117.917002361297,13.9601147399326,1005.93814550455,14755.8281444057,0.788571428571429,2023-06-09,48.51
"2023-06-10",12.9668981481481,0.673922557,63.5906040268456,12.1833333333333,1007.16666666667,12249.7901666667,0.01,12.9624669312169,1.19629597336303,103.919643816451,14.3755406699348,1006.76162065313,14170.6405938884,0.36,2023-06-10,48.52
"2023-06-11",12.9824074074074,1.02524085602837,99.3140794223827,14.8156028368794,1009.93319148936,11664.8903191489,0.5,13.126455026455,1.13043941622017,79.0221475597746,14.5536250855193,1007.67400778981,13399.558870017,1.27428571428571,2023-06-11,49.02
"2023-06-12",13.3347222222222,1.344571375,94.9618320610687,17.7579545454545,1012.18503787879,15922.7521212121,0,13.3255621693122,1.16412243883556,80.3837922176378,15.0363104002046,1007.1506978997,13302.1300514356,1.46,2023-06-12,49.02
"2023-06-13",13.594212962963,1.64273527932203,72.2866894197952,16.4552542372881,1009.04901694915,11745.4842372881,0,13.5491732804233,1.21129172637973,82.5731167458571,15.7543570191408,1006.64075954163,13325.1802403429,1.46,2023-06-13,49.02
"2023-06-14",13.7293981481481,1.3161767,79.5364238410596,14.7977272727273,1004.37519480519,10503.8439935065,6.9,13.7666666666667,1.32912406004639,82.1096048507714,16.3863570191408,1006.45516906544,13400.2829022477,1.60142857142857,2023-06-14,55.92
"2023-06-15",13.9909722222222,1.26092914230769,88.4285714285714,16.120979020979,999.908321678322,15294.3950699301,2.8,14.0056547619048,1.44760542662826,97.8115174777394,16.2365089948247,1005.73635392514,13335.7170957854,7.04428571428571,2023-06-15,58.72
"2023-06-16",14.2456018518519,1.215466175,79.8936170212766,18.1496478873239,1003.86788732394,15895.1057746479,0.01,14.1931547619048,1.33219967491346,90.7274178016379,15.8116748488263,1006.34421597134,13360.1010784694,7.04571428571429,2023-06-16,58.73
"2023-06-17",14.4893518518519,1.49874889266667,60.3460207612457,16.6073333333333,1005.86753333333,12775.5088,1,14.3007275132275,1.26812986715317,95.8992062606805,15.6496997537035,1008.40705028472,13923.7610547752,7.26,2023-06-17,59.73
"2023-06-18",14.6553240740741,1.85461042210145,209.227467811159,13.7666666666667,1004.90148550725,11212.929673913,38.6,14.361541005291,1.23270280415714,93.8175441022998,15.5909966512504,1011.73082205858,14044.5135012572,6.53142857142857,2023-06-18,98.33
"2023-06-19",14.6472222222222,0.53673111299639,45.3731343283582,14.7841155234657,1016.44007220217,16093.44,0.01,14.4392857142857,1.24949784454175,92.1018110005485,15.3993175556981,1015.47329018905,13711.9409823704,6.13142857142857,2023-06-19,98.34
"2023-06-20",14.3472222222222,1.194246625,108.489208633094,15.3214285714286,1023.48885714286,15691.1040714286,1.5,14.4948743386243,1.27587955562423,91.8224577589228,14.9748465025752,1017.78857481778,13172.992692143,6.13,2023-06-20,99.84
"2023-06-21",14.1550925925926,1.06818725902778,64.9647887323944,14.3868055555556,1027.64159722222,11349.1111188811,1.8,14.5346560846561,1.33241412693026,105.4814410944,15.3946179961556,1018.97203300078,13023.9603818553,5.98714285714286,2023-06-21,101.64
"2023-06-22",14.5351851851852,1.378494425,76.4184397163121,14.7792253521127,1026.10559859155,12966.3874377224,0,14.5869708994709,1.19830981468626,86.8013266451873,16.4002698306599,1019.5685842515,12579.1826017413,1.30142857142857,2023-06-22,101.64
"2023-06-23",14.6347222222222,1.40013815257732,77.9381443298969,15.1783505154639,1020.07487972509,12122.4677430556,0,14.7866732804233,1.39033943202606,90.5256877371119,17.053084676514,1018.89932790516,12296.3899529317,1.3,2023-06-23,101.64
"2023-06-24",14.7678240740741,1.89449089180887,155.958904109589,19.5457337883959,1014.15174061433,11732.2826279863,0,15.0603835978836,1.57568811827663,88.4613847820818,17.3403018637083,1017.16686223391,11264.0152498933,3.98571428571429,2023-06-24,101.64
"2023-06-25",15.0215277777778,0.915880236393443,78.4666666666667,20.8062295081967,1009.0773442623,8099.48521311475,5.8,15.3297288359788,1.82973000166055,102.640370259573,17.9966806348636,1014.79924995334,11394.797549845,3.8,2023-06-25,107.44
"2023-06-26",16.0451388888889,1.880938434375,71.443661971831,19.3538194444444,1011.75527777778,14113.8914583333,0,15.584623015873,1.88415957193742,110.472864820006,18.6027196376097,1012.99301041514,10628.5202285883,4.45714285714286,2023-06-26,107.44
"2023-06-27",16.2631944444444,2.49168742875399,94.0390879478827,17.3319488817891,1011.36159744409,8464.48115015975,20.3,15.921626984127,1.88354999644127,113.138844201449,19.1079994848655,1012.78535193417,9958.83875947796,4.48571428571429,2023-06-27,127.74
"2023-06-28",16.0405092592593,2.84648044271523,164.21768707483,18.9814569536424,1011.06831125828,12264.587218543,0.5,16.2486441798942,1.77193649632142,101.703595351817,19.0784847200636,1013.58722940971,9691.64725648325,4.55714285714286,2023-06-28,128.24
"2023-06-29",16.3194444444444,1.75950141693811,131.245901639344,19.0214983713355,1013.4619218241,7602.44618892508,4.6,16.5062830687831,1.83165770902528,105.645304673982,18.7818072445336,1014.60826356272,9348.64519765001,3.8,2023-06-29,132.84
"2023-06-30",16.99375,1.39587112410423,96.6,18.7153094462541,1018.62127035831,7434.69745928339,0.2,16.6079034391534,1.71114517004502,103.122464932832,18.6498706321694,1014.51387237642,8870.25140379036,9.1,2023-06-30,133.04
"2023-07-01",17.0569444444444,1.1131963909699,75.9121621621622,19.3391304347826,1019.76488294314,9861.94210702341,0.5,16.5983134920635,1.44964358734133,98.0922503984058,19.2157532415947,1014.67499419467,9773.64950163205,6.95714285714286,2023-07-01,133.54
"2023-07-02",16.825,1.33392872532051,106.058631921824,18.7294871794872,1016.22458333333,5698.47080128205,0.5,16.5787698412698,1.16510907545817,87.6889268606811,19.5902755111411,1015.02569681091,9504.95515009911,7.31428571428571,2023-07-02,134.04
"2023-07-03",16.7564814814815,1.03735066151316,53.7837837837838,18.4302631578947,1011.09453947368,10765.1349013158,37.1,16.5552248677249,1.06975662115602,79.760291561554,20.3051001378249,1015.10383381696,10569.386658953,6.65714285714286,2023-07-03,171.14
"2023-07-04",16.1960648148148,0.661176349828179,58.8275862068966,21.2931271477663,1012.48945017182,14788.2678350515,5.3,16.4370701058201,1.1169177815842,80.116606261347,20.972944129975,1014.1612455049,11723.0505208774,6.62857142857143,2023-07-04,176.44
"2023-07-05",15.9037037037037,0.854738859533074,91.394422310757,21.6031128404669,1013.52322957198,10383.7267578125,3,16.3220238095238,1.14749934373135,82.9843862486922,21.2141159726251,1013.12532889398,11867.2185674931,6.58571428571429,2023-07-05,179.44
"2023-07-06",16.1546296296296,1.0920342368231,75.7454545454545,24.0252707581227,1014.00888086643,15053.4667509025,0,16.2595238095238,1.09645643313001,77.5601776847919,21.3822391193197,1012.64618433615,12079.7011922532,6.58571428571429,2023-07-06,179.44
"2023-07-07",16.1666666666667,1.72599924710145,99.0942028985507,23.3902173913043,1012.02315217391,15510.3444927536,0,16.2197420634921,1.16452685855534,82.7571894941816,21.5154044370726,1012.82006723209,12045.7340816922,1.4,2023-07-07,179.44
"2023-07-08",16.2516203703704,1.327267326,95.9866220735786,21.0273333333333,1012.51346666667,10871.1184333333,0.2,16.2858134920635,1.27502631046579,86.8103914646249,21.2095498751805,1012.2956714744,11432.4472622577,1.94285714285714,2023-07-08,179.64
"2023-07-09",16.3875,0.976628351111111,68.0891719745223,19.9063492063492,1012.87057142857,7185.84917460318,0.5,16.4318783068783,1.32660532637011,83.4641903477673,21.3193312885157,1011.92624299494,12247.2935835979,1.62857142857143,2023-07-09,180.14
"2023-07-10",16.4780092592593,1.51384363949045,90.1628664495114,19.3624203821656,1012.31171974522,10527.3651273885,0.8,16.5640873015873,1.33634857582091,82.3822744142385,21.1558427607595,1011.78330256722,12132.5288096594,1.63,2023-07-10,180.94
"2023-07-11",16.6585648148148,1.43467251320132,87.2,19.1521452145215,1008.81867986799,10495.2600990099,9.1,16.666832010582,1.37054812980642,88.0882046124047,21.1400370569716,1011.96544279992,12214.2091135115,1.70142857142857,2023-07-11,190.04
"2023-07-12",16.9261574074074,1.21579197086331,67.9710144927536,22.371582733813,1010.93723021583,16087.6510071942,0.8,16.7857473544974,1.37206211120581,89.0883735844719,21.263931522866,1012.43357905046,12290.7306929624,3.77285714285714,2023-07-12,190.84
"2023-07-13",17.0800925925926,1.16023698297872,68.1720430107527,22.8808510638298,1013.00829787234,14250.1133333333,0.01,16.8915674603175,1.54240235911658,97.1923594696446,21.6061390365021,1012.6598938142,12251.4660532615,3.70285714285714,2023-07-13,190.85
"2023-07-14",16.8858796296296,1.965396125,139.035714285714,23.2795774647887,1013.29813380282,16082.1066197183,0.5,16.9523478835979,1.6749310707925,108.616523291332,22.0794910168175,1012.48894074081,12093.9131205018,7.40285714285714,2023-07-14,191.35
"2023-07-15",17.0840277777778,1.3378651957958,102.987804878049,21.8945945945946,1015.79042042042,11406.7694894895,14.7,17.0727182539683,1.64310353985578,106.553800828609,22.4321088145512,1013.3293019102,12163.4307477765,6.10285714285714,2023-07-15,206.05
"2023-07-16",17.1282407407407,2.16901008648649,124.817073170732,22.3018018018018,1014.45477477477,6910.9966966967,0.01,17.1744047619048,1.64732217906209,113.466172457364,22.5341804443486,1013.74969297044,11827.21078882,5.98857142857143,2023-07-16,206.06
"2023-07-17",16.9034722222222,2.44154462122186,170.13201320132,22.675884244373,1011.11504823151,9424.49459807074,26.7,17.273578042328,1.56286075530322,110.660568960517,22.3530956603383,1014.15641340426,11877.1831697724,6.38714285714286,2023-07-17,232.76
"2023-07-18",17.5011574074074,1.2118797966443,72.7609427609428,21.6204697986577,1014.70120805369,10981.8834899329,0,17.379828042328,1.41998495132796,99.3850042862483,21.7017476429051,1014.03823477418,11687.89066428,6.31571428571429,2023-07-18,232.76
"2023-07-19",17.637962962963,1.24532244530744,116.35761589404,23.0860841423948,1013.87996763754,13734.1112944984,0,17.4813822751323,1.42687495026743,96.0473997863613,21.3794064122582,1012.9751846809,11704.931795587,5.08714285714286,2023-07-19,232.76
"2023-07-20",17.7743055555556,0.569007016666667,48.5328185328185,21.6132575757576,1015.85534090909,14599.92,2.8,17.5779100529101,1.23455251247668,89.371404530968,21.1899006297211,1012.49784751795,12464.173357582,5.08571428571429,2023-07-20,235.56
"2023-07-21",17.6296296296296,0.965265497173145,60.1067615658363,18.7201413427562,1012.47088339223,14757.0590812721,0,17.686541005291,1.0590701520889,76.3141659712911,21.0964374221028,1013.38204638466,13416.021986429,1.27142857142857,2023-07-21,235.56
"2023-07-22",17.7949074074074,1.38609518837209,79.6245733788396,19.6382059800664,1008.34906976744,11526.0574086379,6.1,17.7058201058201,1.1409565281322,81.721272294428,21.3684326066125,1013.8808533974,14087.471316009,1.27142857142857,2023-07-22,241.66
"2023-07-23",17.8039351851852,0.822753021951219,78.0851063829787,20.9752613240418,1011.11341463415,12225.687630662,0,17.7322420634921,1.14134929665971,77.3327982913281,21.4319900027693,1014.2582272359,14174.4038317369,1.27142857142857,2023-07-23,241.66
"2023-07-24",17.6638888888889,1.21316809850746,78.7313432835821,22.0216417910448,1017.30444029851,16087.435,0,17.6662698412698,1.29385266622493,87.2807525249966,21.5775598314913,1014.03009882446,13992.5084021302,0.871428571428571,2023-07-24,241.66
"2023-07-25",17.6361111111111,1.78508442894737,110.610687022901,23.5244360902256,1018.19285714286,15682.0287969925,0,17.6401124338624,1.31583033512556,89.6482501988798,22.3208445437202,1013.85593744433,13347.3188597548,2.21428571428571,2023-07-25,241.66
"2023-07-26",17.8229166666667,1.248071825,85.6382978723404,23.530985915493,1016.52158450704,14342.6389045936,0,17.6133267195767,1.30653395071526,91.364220235669,22.9452334853434,1014.10276421225,13879.9224034188,1.34285714285714,2023-07-26,241.66
"2023-07-27",17.3125,1.63653060362319,118.168498168498,22.6322463768116,1014.25844202899,13326.6519927536,0,17.7080687830688,1.38696067972223,103.09931492821,22.5489687891523,1013.73128043152,14010.8961624188,3.04285714285714,2023-07-27,241.66
"2023-07-28",17.4465277777778,1.11910917947761,76.6792452830189,23.9231343283582,1011.25175373134,10240.7322846442,9.4,17.6835978835979,1.32650398881721,102.620791514743,22.0260804219993,1013.01431651514,14008.3097391978,3.04285714285714,2023-07-28,251.06
"2023-07-29",17.6074074074074,1.3210204975,91.6363636363636,24.0089285714286,1010.07685714286,15254.2822142857,0,17.6302579365079,1.15052509857076,96.8778128065539,21.2376689170464,1012.77822807977,14040.6253022125,3.7,2023-07-29,251.06
"2023-07-30",18.4671296296296,1.385740125,160.230769230769,18.2014084507042,1008.51302816901,13142.503943662,11.9,17.4353835978836,1.03029695566952,91.7504610309392,20.2047297180665,1013.52002406142,14290.7397444134,3.7,2023-07-30,262.96
"2023-07-31",17.4925925925926,0.789971262172285,75.381679389313,18.3614232209738,1012.2856928839,16069.3300374532,0,17.2108134920635,1.03813998610431,87.0230092751341,19.4744196296043,1014.42144251615,14685.99517402,3.7,2023-07-31,262.96
"2023-08-01",17.2627314814815,0.553232197222222,70.4098360655738,18.0055555555556,1016.54023809524,15908.2377380952,4.6,16.8381944444444,1.34481537066169,102.722178030907,18.881705858558,1015.03990626882,15441.2326850807,2.64285714285714,2023-08-01,267.56
"2023-08-02",16.4587962962963,0.406474824691358,49.746835443038,16.3004115226337,1021.7141563786,16093.44,0,16.5005291005291,1.3028460477299,101.718103673891,18.2112066460113,1015.58877049875,15132.902713265,4.88571428571429,2023-08-02,267.56
"2023-08-03",15.7405092592593,1.69143181666667,85.0763358778626,17.5200757575758,1020.56837121212,16093.44,0,16.1157076719577,1.25518280581261,96.6051587038033,18.4364619371566,1016.44421867654,15512.1138738374,3.18571428571429,2023-08-03,267.56
"2023-08-04",14.8381944444444,3.26583687137931,186.573426573427,19.7741379310345,1015.581,15527.394862069,2,15.9183531746032,1.21554967539647,92.7402241548255,18.5509147045307,1016.8981937672,15392.0900219261,3.18571428571429,2023-08-04,269.56
"2023-08-05",15.24375,1.02723523697749,84.6078431372549,19.3154340836013,1013.91890675241,13095.9724115756,15.7,15.7193121693122,1.50270551474534,97.3420158057975,18.7744413700989,1015.97786810753,14962.1159357623,3.61428571428571,2023-08-05,285.26
"2023-08-06",15.7733796296296,1.05209743157895,124.440154440154,19.7781954887218,1014.50116541353,15796.9820676692,0,NA,NA,NA,NA,NA,NA,NA,2023-08-06,285.26
"2023-08-07",16.1111111111111,0.512539349259259,48.3271375464684,19.1625925925926,1015.46351851852,15229.1630740741,0,NA,NA,NA,NA,NA,NA,NA,2023-08-07,285.26
"2023-08-08",15.8694444444444,2.56332307266436,102.622377622378,19.5702422145329,1010.09795847751,12898.4191349481,7.6,NA,NA,NA,NA,NA,NA,NA,2023-08-08,292.86
